time_s,cell_voltage_V,pack_current_A,pump_current_A,ambient_temperature_C,surface_left_true_C,surface_left_sensor_C,surface_right_C,cell_mean_temperature_C,anomaly_coolant_pump_failure,anomaly_single_cell_thermal_runaway,anomaly_temperature_sensor_bias,anomaly_labels
51.0,3.8588,-40.2403,2.1000,24.6192,28.0829,28.0829,28.0189,28.0000,0,0,0,normal
51.1,3.8587,-40.2425,2.1000,24.6193,28.0656,28.0656,27.9546,28.0000,0,0,0,normal
51.2,3.8586,-40.2444,2.1000,24.6193,28.0520,28.0520,28.0426,28.0000,0,0,0,normal
51.3,3.8584,-40.2460,2.1000,24.6193,27.9922,27.9922,27.8717,28.0000,0,0,0,normal
51.4,3.8583,-40.2474,2.1000,24.6194,28.0452,28.0452,28.0522,28.0000,0,0,0,normal
51.5,3.8582,-40.2484,2.1000,24.6194,27.9284,27.9284,28.0716,28.0000,0,0,0,normal
51.6,3.8581,-40.2492,2.1000,24.6194,28.0796,28.0796,28.0830,28.0000,0,0,0,normal
51.7,3.8580,-40.2497,2.1000,24.6195,27.8858,27.8858,27.9731,28.0000,0,0,0,normal
51.8,3.8578,-40.2500,2.1000,24.6195,27.9644,27.9644,28.0166,28.0000,0,0,0,normal
51.9,3.8577,-40.2499,2.1000,24.6195,27.9081,27.9081,28.0309,28.0000,0,0,0,normal
52.0,3.8576,-40.2496,2.1000,24.6196,27.9755,27.9755,27.9147,28.0000,0,0,0,normal
52.1,3.8575,-40.2490,2.1000,24.6196,27.9562,27.9562,28.0015,28.0000,0,0,0,normal
52.2,3.8574,-40.2482,2.1000,24.6196,27.9855,27.9855,28.0158,28.0000,0,0,0,normal
52.3,3.8572,-40.2470,2.1000,24.6196,28.0462,28.0462,27.9451,28.0000,0,0,0,normal
52.4,3.8571,-40.2456,2.1000,24.6197,27.9507,27.9507,27.9147,28.0000,0,0,0,normal
52.5,3.8570,-40.2439,2.1000,24.6197,27.9596,27.9596,27.9403,28.0000,0,0,0,normal
52.6,3.8569,-40.2419,2.1000,24.6197,27.9838,27.9838,27.9408,28.0000,0,0,0,normal
52.7,3.8568,-40.2397,2.1000,24.6197,28.0202,28.0202,28.0693,28.0000,0,0,0,normal
52.8,3.8566,-40.2372,2.1000,24.6198,28.0761,28.0761,28.0547,28.0000,0,0,0,normal
52.9,3.8565,-40.2344,2.1000,24.6198,28.0277,28.0277,28.0060,28.0000,0,0,0,normal
53.0,3.8564,-40.2314,2.1000,24.6198,28.1507,28.1507,27.9925,28.0000,0,0,0,normal
53.1,3.8563,-40.2281,2.1000,24.6198,28.0700,28.0700,27.9573,28.0000,0,0,0,normal
53.2,3.8562,-40.2246,2.1000,24.6198,28.0407,28.0407,28.0230,28.0000,0,0,0,normal
53.3,3.8560,-40.2208,2.1000,24.6199,28.0050,28.0050,27.9444,28.0000,0,0,0,normal
53.4,3.8559,-40.2168,2.1000,24.6199,28.0614,28.0614,27.9643,28.0000,0,0,0,normal
53.5,3.8558,-40.2125,2.1000,24.6199,28.0029,28.0029,28.0509,28.0000,0,0,0,normal
53.6,3.8557,-40.2080,2.1000,24.6199,27.9413,27.9413,28.0672,28.0000,0,0,0,normal
53.7,3.8556,-40.2033,2.1000,24.6199,28.0642,28.0642,27.9751,28.0000,0,0,0,normal
53.8,3.8554,-40.1983,2.1000,24.6199,28.0347,28.0347,27.9687,28.0000,0,0,0,normal
53.9,3.8553,-40.1931,2.1000,24.6199,28.0137,28.0137,27.9101,28.0000,0,0,0,normal
54.0,3.8552,-40.1877,2.1000,24.6200,27.8469,27.8469,28.0927,28.0000,0,0,0,normal
54.1,3.8551,-40.1821,2.1000,24.6200,27.8522,27.8522,27.9153,28.0000,0,0,0,normal
54.2,3.8550,-40.1763,2.1000,24.6200,28.0386,28.0386,28.0214,28.0000,0,0,0,normal
54.3,3.8548,-40.1703,2.1000,24.6200,28.1714,28.1714,27.9959,28.0000,0,0,0,normal
54.4,3.8547,-40.1641,2.1000,24.6200,27.9566,27.9566,27.9839,28.0000,0,0,0,normal
54.5,3.8546,-40.1578,2.1000,24.6200,27.9664,27.9664,28.0252,28.0000,0,0,0,normal
54.6,3.8545,-40.1512,2.1000,24.6200,27.9984,27.9984,27.9241,28.0000,0,0,0,normal
54.7,3.8544,-40.1445,2.1000,24.6200,27.9674,27.9674,28.0540,28.0000,0,0,0,normal
54.8,3.8542,-40.1376,2.1000,24.6200,28.0395,28.0395,27.9230,28.0000,0,0,0,normal
54.9,3.8541,-40.1306,2.1000,24.6200,28.0950,28.0950,28.0663,28.0000,0,0,0,normal
55.0,3.8540,-40.1234,2.1000,24.6200,27.9850,27.9850,28.0800,28.0000,0,0,0,normal
55.1,3.8539,-40.1161,2.1000,24.6200,27.9529,27.9529,27.9446,28.0000,0,0,0,normal
55.2,3.8538,-40.1086,2.1000,24.6200,28.0224,28.0224,28.0135,28.0000,0,0,0,normal
55.3,3.8536,-40.1011,2.1000,24.6200,27.9289,27.9289,27.9839,28.0000,0,0,0,normal
55.4,3.8535,-40.0934,2.1000,24.6200,28.0429,28.0429,28.1006,28.0000,0,0,0,normal
55.5,3.8534,-40.0856,2.1000,24.6200,28.1620,28.1620,28.0051,28.0000,0,0,0,normal
55.6,3.8533,-40.0777,2.1000,24.6200,28.1792,28.1792,27.9818,28.0000,0,0,0,normal
55.7,3.8532,-40.0698,2.1000,24.6200,28.1243,28.1243,28.0111,28.0000,0,0,0,normal
55.8,3.8530,-40.0617,2.1000,24.6200,28.0477,28.0477,28.0425,28.0000,0,0,0,normal
55.9,3.8529,-40.0536,2.1000,24.6200,28.1062,28.1062,27.9700,28.0000,0,0,0,normal
56.0,3.8528,-40.0455,2.1000,24.6199,28.0405,28.0405,27.9605,28.0000,0,0,0,normal
56.1,3.8527,-40.0372,2.1000,24.6199,27.9909,27.9909,28.0612,28.0000,0,0,0,normal
56.2,3.8526,-40.0290,2.1000,24.6199,28.0514,28.0514,28.0574,28.0000,0,0,0,normal
56.3,3.8524,-40.0207,2.1000,24.6199,27.9897,27.9897,28.0659,28.0000,0,0,0,normal
56.4,3.8523,-40.0124,2.1000,24.6199,28.0233,28.0233,27.9694,28.0000,0,0,0,normal
56.5,3.8522,-40.0041,2.1000,24.6199,28.0676,28.0676,27.9993,28.0000,0,0,0,normal
56.6,3.8521,-39.9957,2.1000,24.6199,27.9509,27.9509,27.9113,28.0000,0,0,0,normal
56.7,3.8520,-39.9874,2.1000,24.6199,27.9838,27.9838,28.0549,28.0000,0,0,0,normal
56.8,3.8518,-39.9791,2.1000,24.6198,28.0016,28.0016,28.0298,28.0000,0,0,0,normal
56.9,3.8517,-39.9708,2.1000,24.6198,27.9085,27.9085,28.0407,28.0000,0,0,0,normal
57.0,3.8516,-39.9625,2.1000,24.6198,28.0665,28.0665,27.9887,28.0000,0,0,0,normal
57.1,3.8515,-39.9543,2.1000,24.6198,28.0553,28.0553,27.9196,28.0000,0,0,0,normal
57.2,3.8514,-39.9461,2.1000,24.6198,27.9259,27.9259,27.9745,28.0000,0,0,0,normal
57.3,3.8512,-39.9380,2.1000,24.6197,28.2678,28.2678,28.0581,28.0000,0,0,0,normal
57.4,3.8511,-39.9300,2.1000,24.6197,28.0499,28.0499,28.0505,28.0000,0,0,0,normal
57.5,3.8510,-39.9220,2.1000,24.6197,27.9737,27.9737,28.0602,28.0000,0,0,0,normal
57.6,3.8509,-39.9142,2.1000,24.6197,28.0675,28.0675,27.9305,28.0000,0,0,0,normal
57.7,3.8508,-39.9064,2.1000,24.6196,28.0743,28.0743,27.9582,28.0000,0,0,0,normal
57.8,3.8506,-39.8987,2.1000,24.6196,27.9885,27.9885,28.0074,28.0000,0,0,0,normal
57.9,3.8505,-39.8912,2.1000,24.6196,27.9491,27.9491,27.9908,28.0000,0,0,0,normal
58.0,3.8504,-39.8837,2.1000,24.6196,28.1508,28.1508,28.1055,28.0000,0,0,0,normal
58.1,3.8503,-39.8764,2.1000,24.6195,28.1869,28.1869,28.0431,28.0000,0,0,0,normal
58.2,3.8502,-39.8692,2.1000,24.6195,28.1069,28.1069,27.9601,28.0000,0,0,0,normal
58.3,3.8500,-39.8622,2.1000,24.6195,28.0985,28.0985,28.0737,28.0000,0,0,0,normal
58.4,3.8499,-39.8553,2.1000,24.6194,28.0065,28.0065,27.9283,28.0000,0,0,0,normal
58.5,3.8498,-39.8486,2.1000,24.6194,28.0631,28.0631,28.0331,28.0000,0,0,0,normal
58.6,3.8497,-39.8421,2.1000,24.6194,28.0662,28.0662,28.0513,28.0000,0,0,0,normal
58.7,3.8496,-39.8357,2.1000,24.6193,28.0220,28.0220,28.0189,28.0000,0,0,0,normal
58.8,3.8494,-39.8295,2.1000,24.6193,27.9934,27.9934,27.9651,28.0000,0,0,0,normal
58.9,3.8493,-39.8235,2.1000,24.6192,27.8846,27.8846,27.9746,28.0000,0,0,0,normal
59.0,3.8492,-39.8177,2.1000,24.6192,27.9514,27.9514,27.9765,28.0000,0,0,0,normal
59.1,3.8491,-39.8121,2.1000,24.6192,27.9886,27.9886,27.9058,28.0000,0,0,0,normal
59.2,3.8490,-39.8067,2.1000,24.6191,28.1256,28.1256,28.0696,28.0000,0,0,0,normal
59.3,3.8488,-39.8015,2.1000,24.6191,28.0270,28.0270,28.0185,28.0000,0,0,0,normal
59.4,3.8487,-39.7966,2.1000,24.6190,27.8300,27.8300,28.0070,28.0000,0,0,0,normal
59.5,3.8486,-39.7919,2.1000,24.6190,27.9344,27.9344,27.9330,28.0000,0,0,0,normal
59.6,3.8485,-39.7874,2.1000,24.6190,28.0086,28.0086,27.9587,28.0000,0,0,0,normal
59.7,3.8484,-39.7831,2.1000,24.6189,27.8942,27.8942,27.9980,28.0000,0,0,0,normal
59.8,3.8482,-39.7791,2.1000,24.6189,28.0879,28.0879,27.9304,28.0000,0,0,0,normal
59.9,3.8481,-39.7753,2.1000,24.6188,28.0565,28.0565,28.0500,28.0000,0,0,0,normal
60.0,3.8480,-39.7718,2.1000,24.6188,27.9416,27.9416,28.0043,28.0000,0,0,0,normal
60.1,3.8479,-39.7685,2.1000,24.6187,28.0212,28.0212,27.9184,28.0000,0,0,0,normal
60.2,3.8478,-39.7655,2.1000,24.6187,27.9902,27.9902,28.0380,28.0000,0,0,0,normal
60.3,3.8476,-39.7627,2.1000,24.6186,28.0058,28.0058,27.9673,28.0000,0,0,0,normal
60.4,3.8475,-39.7602,2.1000,24.6186,27.9573,27.9573,27.8574,28.0000,0,0,0,normal
60.5,3.8474,-39.7580,2.1000,24.6185,28.0552,28.0552,27.9627,28.0000,0,0,0,normal
60.6,3.8473,-39.7560,2.1000,24.6185,27.9968,27.9968,28.0572,28.0000,0,0,0,normal
60.7,3.8472,-39.7544,2.1000,24.6184,27.8522,27.8522,27.9529,28.0000,0,0,0,normal
60.8,3.8470,-39.7529,2.1000,24.6183,27.9823,27.9823,27.9905,28.0000,0,0,0,normal
60.9,3.8469,-39.7518,2.1000,24.6183,27.9782,27.9782,28.1243,28.0000,0,0,0,normal
61.0,3.8468,-39.7509,2.1000,24.6182,27.9912,27.9912,28.0099,28.0000,0,0,0,normal
61.1,3.8467,-39.7504,2.1000,24.6182,28.0096,28.0096,28.0531,28.0000,0,0,0,normal
61.2,3.8466,-39.7501,2.1000,24.6181,27.9955,27.9955,28.0311,28.0000,0,0,0,normal
61.3,3.8464,-39.7500,2.1000,24.6180,27.9781,27.9781,28.1007,28.0000,0,0,0,normal
61.4,3.8463,-39.7503,2.1000,24.6180,27.8644,27.8644,27.9854,28.0000,0,0,0,normal
61.5,3.8462,-39.7508,2.1000,24.6179,27.9927,27.9927,27.9189,28.0000,0,0,0,normal
61.6,3.8461,-39.7516,2.1000,24.6179,28.0487,28.0487,28.0094,28.0000,0,0,0,normal
61.7,3.8460,-39.7527,2.1000,24.6178,28.1034,28.1034,27.9672,28.0000,0,0,0,normal
61.8,3.8458,-39.7540,2.1000,24.6177,27.9741,27.9741,27.9677,28.0000,0,0,0,normal
61.9,3.8457,-39.7556,2.1000,24.6177,27.9581,27.9581,28.0053,28.0000,0,0,0,normal
62.0,3.8456,-39.7575,2.1000,24.6176,27.9196,27.9196,28.0038,28.0000,0,0,0,normal
62.1,3.8455,-39.7597,2.1000,24.6175,27.9511,27.9511,27.9636,28.0000,0,0,0,normal
62.2,3.8454,-39.7621,2.1000,24.6175,27.9388,27.9388,27.9089,28.0000,0,0,0,normal
62.3,3.8452,-39.7648,2.1000,24.6174,27.9782,27.9782,28.0418,28.0000,0,0,0,normal
62.4,3.8451,-39.7678,2.1000,24.6173,27.9617,27.9617,27.8929,28.0000,0,0,0,normal
62.5,3.8450,-39.7710,2.1000,24.6172,28.0889,28.0889,27.9267,28.0000,0,0,0,normal
62.6,3.8449,-39.7745,2.1000,24.6172,27.9521,27.9521,28.0210,28.0000,0,0,0,normal
62.7,3.8448,-39.7782,2.1000,24.6171,27.9244,27.9244,27.9558,28.0000,0,0,0,normal
62.8,3.8446,-39.7822,2.1000,24.6170,27.9803,27.9803,28.0028,28.0000,0,0,0,normal
62.9,3.8445,-39.7864,2.1000,24.6169,28.0526,28.0526,27.9753,28.0000,0,0,0,normal
63.0,3.8444,-39.7908,2.1000,24.6169,27.9782,27.9782,28.0448,28.0000,0,0,0,normal
63.1,3.8443,-39.7955,2.1000,24.6168,28.0143,28.0143,28.0575,28.0000,0,0,0,normal
63.2,3.8442,-39.8004,2.1000,24.6167,27.9443,27.9443,28.1165,28.0000,0,0,0,normal
63.3,3.8440,-39.8056,2.1000,24.6166,28.0285,28.0285,28.0251,28.0000,0,0,0,normal
63.4,3.8439,-39.8109,2.1000,24.6165,27.9615,27.9615,28.0646,28.0000,0,0,0,normal
63.5,3.8438,-39.8165,2.1000,24.6165,28.0738,28.0738,28.0312,28.0000,0,0,0,normal
63.6,3.8437,-39.8222,2.1000,24.6164,28.0121,28.0121,27.9697,28.0000,0,0,0,normal
63.7,3.8436,-39.8282,2.1000,24.6163,28.0809,28.0809,28.0359,28.0000,0,0,0,normal
63.8,3.8434,-39.8343,2.1000,24.6162,27.9964,27.9964,27.9548,28.0000,0,0,0,normal
63.9,3.8433,-39.8406,2.1000,24.6161,28.0852,28.0852,28.0166,28.0000,0,0,0,normal
64.0,3.8432,-39.8472,2.1000,24.6160,27.9943,27.9943,27.9193,28.0000,0,0,0,normal
64.1,3.8431,-39.8538,2.1000,24.6159,28.1300,28.1300,28.0316,28.0000,0,0,0,normal
64.2,3.8430,-39.8607,2.1000,24.6159,28.0646,28.0646,28.0243,28.0000,0,0,0,normal
64.3,3.8428,-39.8677,2.1000,24.6158,28.1324,28.1324,27.9315,28.0000,0,0,0,normal
64.4,3.8427,-39.8748,2.1000,24.6157,27.9163,27.9163,28.0177,28.0000,0,0,0,normal
64.5,3.8426,-39.8821,2.1000,24.6156,28.0905,28.0905,28.0045,28.0000,0,0,0,normal
64.6,3.8425,-39.8895,2.1000,24.6155,28.0279,28.0279,28.0401,28.0000,0,0,0,normal
64.7,3.8424,-39.8970,2.1000,24.6154,28.0044,28.0044,27.9764,28.0000,0,0,0,normal
64.8,3.8422,-39.9047,2.1000,24.6153,27.9859,27.9859,28.0103,28.0000,0,0,0,normal
64.9,3.8421,-39.9124,2.1000,24.6152,27.9914,27.9914,28.0384,28.0000,0,0,0,normal
65.0,3.8420,-39.9203,2.1000,24.6151,27.9802,27.9802,28.0092,28.0000,0,0,0,normal
65.1,3.8419,-39.9282,2.1000,24.6150,27.8970,27.8970,28.0123,28.0000,0,0,0,normal
65.2,3.8418,-39.9363,2.1000,24.6149,28.1163,28.1163,28.0303,28.0000,0,0,0,normal
65.3,3.8416,-39.9443,2.1000,24.6148,28.0648,28.0648,28.0540,28.0000,0,0,0,normal
65.4,3.8415,-39.9525,2.1000,24.6147,27.8960,27.8960,27.9710,28.0000,0,0,0,normal
65.5,3.8414,-39.9607,2.1000,24.6146,27.9687,27.9687,27.9419,28.0000,0,0,0,normal
65.6,3.8413,-39.9690,2.1000,24.6145,27.9897,27.9897,27.9555,28.0000,0,0,0,normal
65.7,3.8412,-39.9772,2.1000,24.6144,28.0490,28.0490,27.9141,28.0000,0,0,0,normal
65.8,3.8410,-39.9856,2.1000,24.6143,28.0434,28.0434,27.9535,28.0000,0,0,0,normal
65.9,3.8409,-39.9939,2.1000,24.6142,27.9619,27.9619,27.9586,28.0000,0,0,0,normal
66.0,3.8408,-40.0022,2.1000,24.6141,27.8447,27.8447,28.0100,28.0000,0,0,0,normal
66.1,3.8407,-40.0105,2.1000,24.6140,27.8977,27.8977,28.0376,28.0000,0,0,0,normal
66.2,3.8406,-40.0189,2.1000,24.6139,28.0887,28.0887,27.9620,28.0000,0,0,0,normal
66.3,3.8404,-40.0272,2.1000,24.6138,28.0529,28.0529,27.9489,28.0000,0,0,0,normal
66.4,3.8403,-40.0354,2.1000,24.6137,28.0622,28.0622,28.0093,28.0000,0,0,0,normal
66.5,3.8402,-40.0437,2.1000,24.6136,27.8720,27.8720,27.9767,28.0000,0,0,0,normal
66.6,3.8401,-40.0518,2.1000,24.6134,28.1701,28.1701,28.0755,28.0000,0,0,0,normal
66.7,3.8400,-40.0600,2.1000,24.6133,27.9731,27.9731,28.1333,28.0000,0,0,0,normal
66.8,3.8398,-40.0680,2.1000,24.6132,28.0083,28.0083,28.0509,28.0000,0,0,0,normal
66.9,3.8397,-40.0760,2.1000,24.6131,27.9913,27.9913,27.9898,28.0000,0,0,0,normal
67.0,3.8396,-40.0839,2.1000,24.6130,27.9411,27.9411,27.8960,28.0000,0,0,0,normal
67.1,3.8395,-40.0917,2.1000,24.6129,28.1611,28.1611,27.9753,28.0000,0,0,0,normal
67.2,3.8394,-40.0994,2.1000,24.6128,28.1899,28.1899,28.0473,28.0000,0,0,0,normal
67.3,3.8392,-40.1070,2.1000,24.6126,28.1123,28.1123,28.0560,28.0000,0,0,0,normal
67.4,3.8391,-40.1144,2.1000,24.6125,28.0835,28.0835,27.9430,28.0000,0,0,0,normal
67.5,3.8390,-40.1218,2.1000,24.6124,28.0553,28.0553,28.0710,28.0000,0,0,0,normal
67.6,3.8389,-40.1290,2.1000,24.6123,27.9778,27.9778,27.9384,28.0000,0,0,0,normal
67.7,3.8388,-40.1361,2.1000,24.6122,27.8621,27.8621,28.1015,28.0000,0,0,0,normal
67.8,3.8386,-40.1430,2.1000,24.6120,27.9367,27.9367,28.0175,28.0000,0,0,0,normal
67.9,3.8385,-40.1497,2.1000,24.6119,27.9758,27.9758,27.9325,28.0000,0,0,0,normal
68.0,3.8384,-40.1563,2.1000,24.6118,28.0562,28.0562,28.0156,28.0000,0,0,0,normal
68.1,3.8383,-40.1627,2.1000,24.6117,28.0825,28.0825,28.0944,28.0000,0,0,0,normal
68.2,3.8382,-40.1690,2.1000,24.6115,28.0664,28.0664,28.0082,28.0000,0,0,0,normal
68.3,3.8380,-40.1750,2.1000,24.6114,27.9872,27.9872,27.9177,28.0000,0,0,0,normal
68.4,3.8379,-40.1809,2.1000,24.6113,28.0259,28.0259,27.8717,28.0000,0,0,0,normal
68.5,3.8378,-40.1865,2.1000,24.6112,27.9980,27.9980,27.9744,28.0000,0,0,0,normal
68.6,3.8377,-40.1920,2.1000,24.6110,28.1704,28.1704,27.9445,28.0000,0,0,0,normal
68.7,3.8376,-40.1972,2.1000,24.6109,27.9092,27.9092,28.0837,28.0000,0,0,0,normal
68.8,3.8374,-40.2022,2.1000,24.6108,28.0447,28.0447,28.1565,28.0000,0,0,0,normal
68.9,3.8373,-40.2070,2.1000,24.6106,27.9188,27.9188,28.0192,28.0000,0,0,0,normal
69.0,3.8372,-40.2116,2.1000,24.6105,27.8355,27.8355,27.9711,28.0000,0,0,0,normal
69.1,3.8371,-40.2159,2.1000,24.6104,28.1223,28.1223,28.0165,28.0000,0,0,0,normal
69.2,3.8370,-40.2200,2.1000,24.6102,28.0559,28.0559,28.0542,28.0000,0,0,0,normal
69.3,3.8368,-40.2238,2.1000,24.6101,27.8866,27.8866,28.0126,28.0000,0,0,0,normal
69.4,3.8367,-40.2274,2.1000,24.6100,27.9692,27.9692,27.9071,28.0000,0,0,0,normal
69.5,3.8366,-40.2307,2.1000,24.6098,28.0556,28.0556,28.0104,28.0000,0,0,0,normal
69.6,3.8365,-40.2338,2.1000,24.6097,27.9975,27.9975,27.9338,28.0000,0,0,0,normal
69.7,3.8364,-40.2366,2.1000,24.6095,27.8657,27.8657,27.9954,28.0000,0,0,0,normal
69.8,3.8362,-40.2392,2.1000,24.6094,27.9839,27.9839,28.0104,28.0000,0,0,0,normal
69.9,3.8361,-40.2415,2.1000,24.6093,28.1447,28.1447,27.9531,28.0000,0,0,0,normal
70.0,3.8360,-40.2435,2.1000,24.6091,28.0027,28.0027,28.0564,28.0000,0,0,0,normal
70.1,3.8359,-40.2452,2.1000,24.6090,28.1151,28.1151,27.9126,28.0000,0,0,0,normal
70.2,3.8358,-40.2467,2.1000,24.6088,27.9210,27.9210,28.1144,28.0000,0,0,0,normal
70.3,3.8356,-40.2479,2.1000,24.6087,28.0093,28.0093,28.0293,28.0000,0,0,0,normal
70.4,3.8355,-40.2489,2.1000,24.6085,27.9810,27.9810,27.9736,28.0000,0,0,0,normal
70.5,3.8354,-40.2495,2.1000,24.6084,27.9401,27.9401,27.8986,28.0000,0,0,0,normal
70.6,3.8353,-40.2499,2.1000,24.6082,28.0679,28.0679,27.9409,28.0000,0,0,0,normal
70.7,3.8352,-40.2500,2.1000,24.6081,28.1453,28.1453,27.9553,28.0000,0,0,0,normal
70.8,3.8350,-40.2498,2.1000,24.6079,27.7843,27.7843,27.9772,28.0000,0,0,0,normal
70.9,3.8349,-40.2494,2.1000,24.6078,27.8549,27.8549,28.0376,28.0000,0,0,0,normal
71.0,3.8348,-40.2486,2.1000,24.6076,27.9504,27.9504,27.9537,28.0000,0,0,0,normal
71.1,3.8347,-40.2476,2.1000,24.6075,27.7772,27.7772,27.9367,28.0000,0,0,0,normal
71.2,3.8346,-40.2463,2.1000,24.6073,28.1354,28.1354,28.0399,28.0000,0,0,0,normal
71.3,3.8344,-40.2448,2.1000,24.6072,27.9343,27.9343,28.0231,28.0000,0,0,0,normal
71.4,3.8343,-40.2429,2.1000,24.6070,27.9857,27.9857,28.0491,28.0000,0,0,0,normal
71.5,3.8342,-40.2408,2.1000,24.6069,28.0536,28.0536,28.0538,28.0000,0,0,0,normal
71.6,3.8341,-40.2385,2.1000,24.6067,27.9878,27.9878,27.9923,28.0000,0,0,0,normal
71.7,3.8340,-40.2359,2.1000,24.6066,28.0744,28.0744,28.0212,28.0000,0,0,0,normal
71.8,3.8338,-40.2330,2.1000,24.6064,27.9752,27.9752,27.9492,28.0000,0,0,0,normal
71.9,3.8337,-40.2298,2.1000,24.6062,27.9337,27.9337,28.0073,28.0000,0,0,0,normal
72.0,3.8336,-40.2264,2.1000,24.6061,27.8875,27.8875,27.9635,28.0000,0,0,0,normal
72.1,3.8335,-40.2227,2.1000,24.6059,27.8789,27.8789,28.0811,28.0000,0,0,0,normal
72.2,3.8334,-40.2188,2.1000,24.6058,28.2734,28.2734,27.9627,28.0000,0,0,0,normal
72.3,3.8332,-40.2147,2.1000,24.6056,28.0324,28.0324,28.0769,28.0000,0,0,0,normal
72.4,3.8331,-40.2103,2.1000,24.6054,28.1260,28.1260,27.9781,28.0000,0,0,0,normal
72.5,3.8330,-40.2057,2.1000,24.6053,27.8747,27.8747,28.0686,28.0000,0,0,0,normal
72.6,3.8329,-40.2008,2.1000,24.6051,27.9369,27.9369,28.0468,28.0000,0,0,0,normal
72.7,3.8328,-40.1957,2.1000,24.6049,28.0096,28.0096,28.0796,28.0000,0,0,0,normal
72.8,3.8326,-40.1904,2.1000,24.6048,28.0785,28.0785,28.0306,28.0000,0,0,0,normal
72.9,3.8325,-40.1849,2.1000,24.6046,28.0703,28.0703,27.9236,28.0000,0,0,0,normal
73.0,3.8324,-40.1792,2.1000,24.6044,28.1139,28.1139,28.0847,28.0000,0,0,0,normal
73.1,3.8323,-40.1733,2.1000,24.6043,27.9300,27.9300,27.9318,28.0000,0,0,0,normal
73.2,3.8322,-40.1672,2.1000,24.6041,27.9352,27.9352,27.9542,28.0000,0,0,0,normal
73.3,3.8320,-40.1609,2.1000,24.6039,28.0618,28.0618,27.9698,28.0000,0,0,0,normal
73.4,3.8319,-40.1545,2.1000,24.6038,28.0399,28.0399,27.9564,28.0000,0,0,0,normal
73.5,3.8318,-40.1478,2.1000,24.6036,27.9154,27.9154,27.9384,28.0000,0,0,0,normal
73.6,3.8317,-40.1410,2.1000,24.6034,28.0151,28.0151,28.0387,28.0000,0,0,0,normal
73.7,3.8316,-40.1341,2.1000,24.6032,28.1077,28.1077,28.1246,28.0000,0,0,0,normal
73.8,3.8314,-40.1270,2.1000,24.6031,27.8933,27.8933,28.1207,28.0000,0,0,0,normal
73.9,3.8313,-40.1197,2.1000,24.6029,28.0705,28.0705,28.0498,28.0000,0,0,0,normal
74.0,3.8312,-40.1123,2.1000,24.6027,27.9283,27.9283,27.9553,28.0000,0,0,0,normal
74.1,3.8311,-40.1048,2.1000,24.6025,28.1033,28.1033,27.9230,28.0000,0,0,0,normal
74.2,3.8310,-40.0972,2.1000,24.6024,28.0851,28.0851,27.9774,28.0000,0,0,0,normal
74.3,3.8308,-40.0895,2.1000,24.6022,28.0991,28.0991,27.9477,28.0000,0,0,0,normal
74.4,3.8307,-40.0817,2.1000,24.6020,27.9450,27.9450,27.9844,28.0000,0,0,0,normal
74.5,3.8306,-40.0737,2.1000,24.6018,27.9754,27.9754,28.0830,28.0000,0,0,0,normal
74.6,3.8305,-40.0657,2.1000,24.6016,27.9073,27.9073,28.0237,28.0000,0,0,0,normal
74.7,3.8304,-40.0577,2.1000,24.6014,28.0221,28.0221,28.0890,28.0000,0,0,0,normal
74.8,3.8302,-40.0495,2.1000,24.6013,28.2332,28.2332,28.0681,28.0000,0,0,0,normal
74.9,3.8301,-40.0413,2.1000,24.6011,28.0932,28.0932,27.9655,28.0000,0,0,0,normal
75.0,3.8300,-40.0331,2.1000,24.6009,27.9052,27.9052,28.0050,28.0000,0,0,0,normal
75.1,3.8299,-40.0248,2.1000,24.6007,28.0062,28.0062,27.9283,28.0000,0,0,0,normal
75.2,3.8298,-40.0165,2.1000,24.6005,27.8879,27.8879,28.0407,28.0000,0,0,0,normal
75.3,3.8296,-40.0082,2.1000,24.6003,28.1440,28.1440,28.0171,28.0000,0,0,0,normal
75.4,3.8295,-39.9999,2.1000,24.6001,28.0043,28.0043,27.9434,28.0000,0,0,0,normal
75.5,3.8294,-39.9915,2.1000,24.6000,27.9098,27.9098,27.9893,28.0000,0,0,0,normal
75.6,3.8293,-39.9832,2.1000,24.5998,27.9703,27.9703,27.9602,28.0000,0,0,0,normal
75.7,3.8292,-39.9749,2.1000,24.5996,28.0088,28.0088,28.0419,28.0000,0,0,0,normal
75.8,3.8290,-39.9666,2.1000,24.5994,28.1632,28.1632,27.9136,28.0000,0,0,0,normal
75.9,3.8289,-39.9584,2.1000,24.5992,27.9159,27.9159,28.0207,28.0000,0,0,0,normal
76.0,3.8288,-39.9502,2.1000,24.5990,28.1710,28.1710,28.0993,28.0000,0,0,0,normal
76.1,3.8287,-39.9421,2.1000,24.5988,28.1161,28.1161,28.0531,28.0000,0,0,0,normal
76.2,3.8286,-39.9340,2.1000,24.5986,27.9410,27.9410,27.9940,28.0000,0,0,0,normal
76.3,3.8284,-39.9260,2.1000,24.5984,27.9686,27.9686,28.1313,28.0000,0,0,0,normal
76.4,3.8283,-39.9181,2.1000,24.5982,28.0310,28.0310,27.9225,28.0000,0,0,0,normal
76.5,3.8282,-39.9102,2.1000,24.5980,28.1515,28.1515,28.0012,28.0000,0,0,0,normal
